Date,RPi version,Round,Colony,RPi,Experiment,Treatment,Tube,Flipped_tube,Solution,Start,End,Change,Survival,Recording,Remained_escaped,Start_t,Stop_t,Model,Additional_notes,Exclude
20/05/2026,5,19,MY4,12,Amygdalin,0.1mM,L,R,S,3.2776,3.2382,0.0394,1,1,0,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,12,Amygdalin,0.1mM,R,L,0.1mM,3.2952,3.251,0.0442,1,1,0,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,13,Amygdalin,Control,L,R,S,3.277,3.2222,0.0548,1,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,13,Amygdalin,Control,R,L,S,3.3167,3.2394,0.0773,1,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,14,Amygdalin,5mM,L,R,5mM,3.3756,3.3374,0.0382,1,1,0,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,14,Amygdalin,5mM,R,L,S,3.2595,3.2341,0.0254,1,1,0,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,15,Amygdalin,0.5mM,L,R,S,3.2852,3.2479,0.0373,0,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,15,Amygdalin,0.5mM,R,L,0.5mM,3.2583,3.2313,0.027,0,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,16,Amygdalin,Control,L,R,S,3.3558,3.2981,0.0577,0,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,16,Amygdalin,Control,R,L,S,3.3044,NA,NA,0,1,1,13:50,14:00,YOLO_tubes,contents had spilled,1
20/05/2026,5,19,MY4,17,Amygdalin,0.1mM,L,R,0.1mM,3.2663,3.2304,0.0359,0,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,17,Amygdalin,0.1mM,R,L,S,3.4531,3.3399,0.1132,0,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,18,Amygdalin,0.5mM,L,R,0.5mM,3.324,3.2596,0.0644,0,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,18,Amygdalin,0.5mM,R,L,S,3.3488,3.2955,0.0533,0,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,19,Amygdalin,5mM,L,R,5mM,NA,NA,NA,NA,0,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,19,Amygdalin,5mM,R,L,S,NA,NA,NA,NA,0,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,20,Amygdalin,2.5mM,L,R,S,3.2378,3.1766,0.0612,1,1,1,13:50,14:00,YOLO_tubes,,
20/05/2026,5,19,MY4,20,Amygdalin,2.5mM,R,L,2.5mM,3.4146,3.3268,0.0878,1,1,1,13:50,14:00,YOLO_tubes,,
21/05/2026,4,20,MY4,1,Amygdalin,5mM,L,R,5mM,3.2611,3.2076,0.0535,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,1,Amygdalin,5mM,R,L,S,3.3094,3.2325,0.0769,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,2,Amygdalin,2.5mM,L,R,S,3.3721,3.3022,0.0699,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,2,Amygdalin,2.5mM,R,L,2.5mM,3.3503,3.2748,0.0755,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,3,Amygdalin,0.1mM,L,R,0.1mM,3.3308,3.2512,0.0796,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,3,Amygdalin,0.1mM,R,L,S,3.309,3.2376,0.0714,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,4,Amygdalin,Control,L,R,S,3.4742,3.3475,0.1267,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,4,Amygdalin,Control,R,L,S,3.3942,3.2114,0.1828,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,5,Amygdalin,0.5mM,L,R,S,3.2826,3.1884,0.0942,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,5,Amygdalin,0.5mM,R,L,0.5mM,3.3561,3.2932,0.0629,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,6,Amygdalin,Control,L,R,S,3.3901,3.2736,0.1165,1,1,0,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,6,Amygdalin,Control,R,L,S,3.4269,3.3668,0.0601,1,1,0,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,7,Amygdalin,5mM,L,R,S,3.3816,3.3396,0.042,1,1,0,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,7,Amygdalin,5mM,R,L,5mM,3.4472,3.3378,0.1094,1,1,0,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,8,Amygdalin,2.5mM,L,R,2.5mM,3.425,NA,NA,1,1,1,14:10,14:22,YOLO_tubes,contents leaked,1
21/05/2026,4,20,MY4,8,Amygdalin,2.5mM,R,L,S,3.3855,3.3124,0.0731,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,9,Amygdalin,0.1mM,L,R,0.1mM,3.3209,3.232,0.0889,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,9,Amygdalin,0.1mM,R,L,S,3.3807,3.2694,0.1113,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,10,Amygdalin,0.5mM,L,R,S,3.3216,3.1872,0.1344,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,4,20,MY4,10,Amygdalin,0.5mM,R,L,0.5mM,3.1864,3.1079,0.0785,1,1,1,14:10,14:22,YOLO_tubes,,
21/05/2026,5,21,MY4,11,Amygdalin,0.1mM,L,R,S,3.4196,3.2604,0.1592,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,11,Amygdalin,0.1mM,R,L,0.1mM,3.326,3.1715,0.1545,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,12,Amygdalin,Control,L,R,S,3.2968,3.2613,0.0355,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,12,Amygdalin,Control,R,L,S,3.3412,3.2546,0.0866,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,13,Amygdalin,0.5mM,L,R,S,3.3539,3.1799,0.174,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,13,Amygdalin,0.5mM,R,L,0.5mM,3.3338,3.2343,0.0995,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,14,Amygdalin,5mM,L,R,5mM,3.3286,3.3107,0.0179,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,14,Amygdalin,5mM,R,L,S,3.3546,3.313,0.0416,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,15,Amygdalin,2.5mM,L,R,2.5mM,3.2454,3.217,0.0284,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,15,Amygdalin,2.5mM,R,L,S,3.2843,3.2219,0.0624,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,16,Amygdalin,2.5mM,L,R,S,3.2578,3.2138,0.044,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,16,Amygdalin,2.5mM,R,L,2.5mM,3.2428,3.1992,0.0436,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,17,Amygdalin,0.1mM,L,R,S,3.2352,2.9992,0.236,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,17,Amygdalin,0.1mM,R,L,0.1mM,3.344,3.251,0.093,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,18,Amygdalin,0.5mM,L,R,0.5mM,3.3439,3.3044,0.0395,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,18,Amygdalin,0.5mM,R,L,S,3.3167,3.105,0.2117,1,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,19,Amygdalin,Control,L,R,S,NA,NA,NA,NA,0,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,19,Amygdalin,Control,R,L,S,NA,NA,NA,NA,0,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,20,Amygdalin,5mM,L,R,5mM,3.3269,3.2639,0.063,0,1,1,14:30,14:38,YOLO_tubes,,
21/05/2026,5,21,MY3,20,Amygdalin,5mM,R,L,S,3.3636,3.3152,0.0484,0,1,1,14:30,14:38,YOLO_tubes,,
27/05/2026,4,22,MY1,1,Amygdalin,0.1mM,L,R,0.1mM,3.3746,3.3121,0.0625,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,1,Amygdalin,0.1mM,R,L,S,3.3447,3.2489,0.0958,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,2,Amygdalin,0.5mM,L,R,0.5mM,3.3843,3.3238,0.0605,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,2,Amygdalin,0.5mM,R,L,S,3.3607,3.308,0.0527,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,3,Amygdalin,2.5mM,L,R,S,3.3359,3.073,0.2629,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,3,Amygdalin,2.5mM,R,L,2.5mM,3.1147,3.041,0.0737,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,4,Amygdalin,5mM,L,R,5mM,3.322,3.2654,0.0566,1,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,4,Amygdalin,5mM,R,L,S,3.3407,2.9547,0.386,1,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,5,Amygdalin,Control,L,R,S,3.3582,3.2624,0.0958,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,5,Amygdalin,Control,R,L,S,3.3617,3.2836,0.0781,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,6,Amygdalin,5mM,L,R,S,3.3464,3.2939,0.0525,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,6,Amygdalin,5mM,R,L,5mM,3.2252,3.1322,0.093,1,1,0,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,7,Amygdalin,2.5mM,L,R,2.5mM,3.2635,3.1843,0.0792,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,7,Amygdalin,2.5mM,R,L,S,3.2909,3.2281,0.0628,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,8,Amygdalin,0.5mM,L,R,S,3.3396,3.2138,0.1258,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,8,Amygdalin,0.5mM,R,L,0.5mM,3.3312,3.237,0.0942,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,9,Amygdalin,0.1mM,L,R,S,3.3289,3.2126,0.1163,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,9,Amygdalin,0.1mM,R,L,0.1mM,3.3336,3.2599,0.0737,0,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,10,Amygdalin,Control,L,R,S,3.3917,3.1085,0.2832,1,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,4,22,MY1,10,Amygdalin,Control,R,L,S,3.3723,2.8598,0.5125,1,1,1,12:08,12:15,YOLO_tubes,,
27/05/2026,5,23,MY4,11,Amygdalin,0.1mM,L,R,0.1mM,3.3599,3.2373,0.1226,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,11,Amygdalin,0.1mM,R,L,S,3.2679,3.1971,0.0708,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,12,Amygdalin,5mM,L,R,5mM,3.1814,3.2172,0.0358,1,1,0,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,12,Amygdalin,5mM,R,L,S,3.2679,3.1338,0.1341,1,1,0,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,13,Amygdalin,Control,L,R,S,3.3508,3.2749,0.0759,1,1,1,13:30,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,13,Amygdalin,Control,R,L,S,3.254,3.2068,0.0472,1,1,1,13:30,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,14,Amygdalin,0.5mM,L,R,0.5mM,3.2599,3.2202,0.0397,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,14,Amygdalin,0.5mM,R,L,S,3.298,3.2055,0.0925,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,15,Amygdalin,2.5mM,L,R,S,3.2399,3.1667,0.0732,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,15,Amygdalin,2.5mM,R,L,2.5mM,3.2302,3.197,0.0332,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,16,Amygdalin,0.1mM,L,R,S,3.2534,3.1571,0.0963,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,16,Amygdalin,0.1mM,R,L,0.1mM,3.3158,3.2444,0.0714,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,17,Amygdalin,5mM,L,R,S,3.2374,3.1868,0.0506,1,1,0,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,17,Amygdalin,5mM,R,L,5mM,3.2789,3.2007,0.0782,1,1,0,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,18,Amygdalin,0.5mM,L,R,S,3.251,3.1894,0.0616,0,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,18,Amygdalin,0.5mM,R,L,0.5mM,3.3554,3.3054,0.05,0,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,19,Amygdalin,Control,L,R,S,NA,NA,NA,NA,NA,NA,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,19,Amygdalin,Control,R,L,S,NA,NA,NA,NA,NA,NA,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,20,Amygdalin,2.5mM,L,R,2.5mM,3.2285,3.19,0.0385,1,1,1,12:31,12:35,YOLO_tubes,,
27/05/2026,5,23,MY4,20,Amygdalin,2.5mM,R,L,S,3.2413,3.2059,0.0354,1,1,1,12:31,12:35,YOLO_tubes,,
28/05/2026,4,24,MY4,1,Amygdalin,2.5mM,L,R,2.5mM,3.3382,3.263,0.0752,1,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,1,Amygdalin,2.5mM,R,L,S,3.2714,3.1995,0.0719,1,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,2,Amygdalin,Control,L,R,S,3.3289,3.2657,0.0632,1,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,2,Amygdalin,Control,R,L,S,3.392,3.3121,0.0799,1,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,3,Amygdalin,0.1mM,L,R,S,3.2888,3.1869,0.1019,1,1,1,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,3,Amygdalin,0.1mM,R,L,0.1mM,3.2582,3.176,0.0822,1,1,1,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,4,Amygdalin,5mM,L,R,S,3.2715,3.2093,0.0622,1,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,4,Amygdalin,5mM,R,L,5mM,3.3566,3.2871,0.0695,1,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,5,Amygdalin,0.5mM,L,R,0.5mM,3.3947,3.3045,0.0902,0,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,5,Amygdalin,0.5mM,R,L,S,3.3241,3.2367,0.0874,0,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,6,Amygdalin,0.5mM,L,R,S,3.3189,3.2612,0.0577,1,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,6,Amygdalin,0.5mM,R,L,0.5mM,3.3753,3.3013,0.074,1,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,7,Amygdalin,Control,L,R,S,3.3908,3.3263,0.0645,1,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,7,Amygdalin,Control,R,L,S,3.2713,3.211,0.0603,1,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,8,Amygdalin,5mM,L,R,S,3.267,3.2161,0.0509,1,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,8,Amygdalin,5mM,R,L,5mM,3.4421,3.3217,0.1204,1,1,0,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,9,Amygdalin,2.5mM,L,R,2.5mM,3.4086,3.3075,0.1011,0,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,9,Amygdalin,2.5mM,R,L,S,3.3066,3.2228,0.0838,0,1,1,15:22,15:25,YOLO_tubes,appeared malaised,
28/05/2026,4,24,MY4,10,Amygdalin,0.1mM,L,R,0.1mM,3.3513,3.292,0.0593,0,1,1,15:22,15:25,YOLO_tubes,,
28/05/2026,4,24,MY4,10,Amygdalin,0.1mM,R,L,S,3.2821,3.2346,0.0475,0,1,1,15:22,15:25,YOLO_tubes,,
28/05/2026,5,25,MY2,11,Amygdalin,Control,L,R,S,3.3328,3.014,0.3188,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,11,Amygdalin,Control,R,L,S,3.1984,3.1458,0.0526,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,12,Amygdalin,0.1mM,L,R,0.1mM,3.2342,3.1597,0.0745,0,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,12,Amygdalin,0.1mM,R,L,S,3.3419,3.2988,0.0431,0,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,13,Amygdalin,2.5mM,L,R,S,3.2197,3.1467,0.073,1,1,0,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,13,Amygdalin,2.5mM,R,L,2.5mM,3.3675,3.3228,0.0447,1,1,0,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,14,Amygdalin,5mM,L,R,5mM,3.3131,3.2322,0.0809,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,14,Amygdalin,5mM,R,L,S,3.369,3.0977,0.2713,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,15,Amygdalin,0.5mM,L,R,0.5mM,3.2704,3.1975,0.0729,1,1,0,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,15,Amygdalin,0.5mM,R,L,S,3.2378,3.1926,0.0452,1,1,0,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,16,Amygdalin,2.5mM,L,R,S,3.289,3.2506,0.0384,0,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,16,Amygdalin,2.5mM,R,L,2.5mM,3.3371,3.2774,0.0597,0,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,17,Amygdalin,0.5mM,L,R,S,3.2346,3.2004,0.0342,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,17,Amygdalin,0.5mM,R,L,0.5mM,3.3701,3.1448,0.2253,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,18,Amygdalin,5mM,L,R,S,3.344,3.0642,0.2798,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,18,Amygdalin,5mM,R,L,5mM,3.4047,3.2977,0.107,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,19,Amygdalin,Control,L,R,S,NA,NA,NA,NA,NA,NA,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,19,Amygdalin,Control,R,L,S,NA,NA,NA,NA,NA,NA,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,20,Amygdalin,0.1mM,L,R,0.1mM,3.2548,2.9464,0.3084,1,1,1,15:37,15:38,YOLO_tubes,,
28/05/2026,5,25,MY2,20,Amygdalin,0.1mM,R,L,S,3.2438,2.5586,0.6852,1,1,1,15:37,15:38,YOLO_tubes,,
02/06/2026,4,26,MY5,1,Amygdalin,Control,L,R,S,3.2616,2.8256,0.436,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,1,Amygdalin,Control,R,L,S,3.206,3.0095,0.1965,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,2,Amygdalin,5mM,L,R,S,3.2803,2.9117,0.3686,1,0,1,12:01,12:07,YOLO_tubes,apparently was not turned on - only realised the next day,1
02/06/2026,4,26,MY5,2,Amygdalin,5mM,R,L,5mM,3.2363,3.1802,0.0561,1,0,1,12:01,12:07,YOLO_tubes,apparently was not turned on - only realised the next day,1
02/06/2026,4,26,MY5,3,Amygdalin,0.1mM,L,R,0.1mM,3.3873,3.1395,0.2478,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,3,Amygdalin,0.1mM,R,L,S,3.347,3.0216,0.3254,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,4,Amygdalin,2.5mM,L,R,2.5mM,3.2596,3.1657,0.0939,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,4,Amygdalin,2.5mM,R,L,S,3.3741,2.9928,0.3813,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,5,Amygdalin,0.5mM,L,R,0.5mM,3.2864,3.1578,0.1286,1,1,0,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,5,Amygdalin,0.5mM,R,L,S,3.2406,3.0848,0.1558,1,1,0,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,6,Amygdalin,0.1mM,L,R,S,3.337,3.0697,0.2673,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,6,Amygdalin,0.1mM,R,L,0.1mM,3.3475,3.1621,0.1854,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,7,Amygdalin,2.5mM,L,R,S,3.3527,2.8587,0.494,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,7,Amygdalin,2.5mM,R,L,2.5mM,3.2647,3.1991,0.0656,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,8,Amygdalin,Control,L,R,S,3.2335,2.8021,0.4314,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,8,Amygdalin,Control,R,L,S,3.1841,3.0441,0.14,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,9,Amygdalin,0.5mM,L,R,S,3.3177,2.992,0.3257,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,9,Amygdalin,0.5mM,R,L,0.5mM,3.2763,3.1871,0.0892,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,10,Amygdalin,5mM,L,R,5mM,3.1941,3.1173,0.0768,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,4,26,MY5,10,Amygdalin,5mM,R,L,S,3.3683,2.966,0.4023,1,1,1,12:01,12:07,YOLO_tubes,,
02/06/2026,5,27,MY6,11,Amygdalin,2.5mM,L,R,2.5mM,3.2537,3.1915,0.0622,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,11,Amygdalin,2.5mM,R,L,S,3.2753,3.2437,0.0316,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,12,Amygdalin,5mM,L,R,5mM,3.1827,3.1272,0.0555,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,12,Amygdalin,5mM,R,L,S,3.3784,3.307,0.0714,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,13,Amygdalin,Control,L,R,S,3.2153,2.7477,0.4676,1,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,13,Amygdalin,Control,R,L,S,3.1686,3.0559,0.1127,1,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,14,Amygdalin,0.1mM,L,R,S,3.2735,3.2427,0.0308,1,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,14,Amygdalin,0.1mM,R,L,0.1mM,3.2632,2.8648,0.3984,1,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,15,Amygdalin,0.5mM,L,R,S,3.3359,2.8911,0.4448,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,15,Amygdalin,0.5mM,R,L,0.5mM,3.3273,3.1939,0.1334,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,16,Amygdalin,2.5mM,L,R,2.5mM,3.2606,3.2138,0.0468,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,16,Amygdalin,2.5mM,R,L,S,3.3363,3.2816,0.0547,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,17,Amygdalin,0.5mM,L,R,S,3.352,3.3054,0.0466,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,17,Amygdalin,0.5mM,R,L,0.5mM,3.2782,3.1965,0.0817,0,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,18,Amygdalin,5mM,L,R,S,3.3178,3.277,0.0408,1,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,18,Amygdalin,5mM,R,L,5mM,3.2407,3.1929,0.0478,1,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,19,Amygdalin,Control,L,R,S,NA,NA,NA,NA,NA,NA,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,19,Amygdalin,Control,R,L,S,NA,NA,NA,NA,NA,NA,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,20,Amygdalin,0.1mM,L,R,S,3.3435,2.6753,0.6682,1,1,1,12:39,12:42,YOLO_tubes,,
02/06/2026,5,27,MY6,20,Amygdalin,0.1mM,R,L,0.1mM,3.2156,3.0742,0.1414,1,1,1,12:39,12:42,YOLO_tubes,,
03/06/2026,4,28,MY7,1,Amygdalin,Control,L,R,S,3.3646,3.263,3.3646,1,1,0,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,1,Amygdalin,Control,R,L,S,3.3121,3.2504,0.0617,1,1,0,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,2,Amygdalin,0.1mM,L,R,S,3.3408,2.9273,0.4135,1,1,1,13:26,13:32,YOLO_tubes,,
03/06/2026,4,28,MY7,2,Amygdalin,0.1mM,R,L,0.1mM,3.3564,3.1362,0.2202,1,1,1,13:26,13:32,YOLO_tubes,,
